time_s;EMG_mV
46.2530;-0.7090
46.2540;-0.5543
46.2550;-0.2707
46.2560;-0.0322
46.2570;0.1096
46.2580;0.1676
46.2590;0.2965
46.2600;0.2771
46.2610;0.2578
46.2620;0.2417
46.2630;0.2481
46.2640;0.3996
46.2650;0.4028
46.2660;0.2610
46.2670;0.1063
46.2680;0.0773
46.2690;0.2900
46.2700;0.3158
46.2710;-0.0129
46.2720;-0.2191
46.2730;-0.3545
46.2740;-0.3706
46.2750;-0.3545
46.2760;-0.2933
46.2770;-0.3964
46.2780;-0.3255
46.2790;-0.0258
46.2800;0.2771
46.2810;0.4415
46.2820;0.2610
46.2830;-0.0258
46.2840;-0.0258
46.2850;0.0064
46.2860;-0.0645
46.2870;0.2030
46.2880;0.1031
46.2890;0.0322
46.2900;0.1160
46.2910;0.6187
46.2920;0.6252
46.2930;0.1740
46.2940;-0.3352
46.2950;-0.4641
46.2960;-0.5672
46.2970;-0.7831
46.2980;-0.7541
46.2990;-0.3223
46.3000;0.0773
46.3010;0.0580
46.3020;-0.0129
46.3030;-0.0193
46.3040;-0.1869
46.3050;-0.4028
46.3060;-0.5865
46.3070;-0.4028
46.3080;-0.0677
46.3090;0.1450
46.3100;0.3384
46.3110;0.6413
46.3120;0.7444
46.3130;0.8347
46.3140;1.0345
46.3150;0.7831
46.3160;0.5156
46.3170;0.3835
46.3180;0.0838
46.3190;-0.1869
46.3200;-0.2449
46.3210;-0.4737
46.3220;-0.8024
46.3230;-0.8991
46.3240;-0.7444
46.3250;-0.2320
46.3260;0.0000
46.3270;-0.0548
46.3280;0.0161
46.3290;-0.2900
46.3300;-0.5060
46.3310;-0.5285
46.3320;-0.2417
46.3330;-0.0129
46.3340;0.0322
46.3350;0.0612
46.3360;0.2675
46.3370;0.5607
46.3380;0.6735
46.3390;0.6316
46.3400;0.4351
46.3410;0.2449
46.3420;0.0129
46.3430;-0.2256
46.3440;-0.3835
46.3450;-0.3190
46.3460;-0.2481
46.3470;-0.1966
46.3480;0.1644
46.3490;0.3706
46.3500;0.4447
46.3510;0.3158
46.3520;0.0354
46.3530;-0.1354
46.3540;-0.2514
46.3550;-0.3287
46.3560;-0.2385
46.3570;-0.0516
46.3580;0.0580
46.3590;0.1289
46.3600;0.0451
46.3610;-0.1579
46.3620;-0.3706
46.3630;-0.5801
46.3640;-0.5156
46.3650;-0.0645
46.3660;0.2127
46.3670;0.3609
46.3680;0.4995
46.3690;0.4318
46.3700;0.1225
46.3710;-0.1257
46.3720;-0.1482
46.3730;0.1708
46.3740;0.2739
46.3750;0.2546
46.3760;0.2546
46.3770;0.2868
46.3780;0.3706
46.3790;0.3577
46.3800;0.0097
46.3810;-0.2449
46.3820;-0.2514
46.3830;-0.4222
46.3840;-0.8508
46.3850;-0.6671
46.3860;-0.2804
46.3870;-0.0193
46.3880;0.4061
46.3890;0.6735
46.3900;0.5414
46.3910;0.2578
46.3920;-0.0516
46.3930;0.1515
46.3940;0.4222
46.3950;0.3448
46.3960;0.1515
46.3970;-0.2224
46.3980;-0.1772
46.3990;0.0000
46.4000;-0.3609
46.4010;-0.7315
46.4020;-0.8637
46.4030;-0.9249
46.4040;-0.7509
46.4050;-0.6993
46.4060;-0.4898
46.4070;-0.0741
46.4080;0.3771
46.4090;0.4608
46.4100;0.3964
46.4110;0.3609
46.4120;0.4061
46.4130;0.3609
46.4140;0.2449
46.4150;0.2965
46.4160;0.5382
46.4170;0.5156
46.4180;0.4544
46.4190;0.3577
46.4200;0.0967
46.4210;-0.2320
46.4220;-0.2610
46.4230;-0.2320
46.4240;-0.4093
46.4250;-0.5865
46.4260;-0.2095
46.4270;0.0999
46.4280;0.1998
46.4290;0.1934
46.4300;0.1676
46.4310;0.1708
46.4320;0.2095
46.4330;0.1128
46.4340;-0.0161
46.4350;-0.0483
46.4360;0.1289
46.4370;0.2353
46.4380;0.1901
46.4390;0.1031
46.4400;0.1482
46.4410;0.2933
46.4420;0.3416
46.4430;0.1998
46.4440;0.0032
46.4450;-0.1740
46.4460;-0.2610
46.4470;-0.1547
46.4480;0.0741
46.4490;-0.0290
46.4500;-0.2675
46.4510;-0.5027
46.4520;-0.5543
46.4530;-0.4318
46.4540;-0.3158
46.4550;-0.2127
46.4560;0.0387
46.4570;0.3094
46.4580;0.1708
46.4590;-0.0419
46.4600;-0.0129
46.4610;-0.0967
46.4620;0.1160
46.4630;0.1482
46.4640;-0.0483
46.4650;-0.0677
46.4660;0.0483
46.4670;-0.0097
46.4680;0.0064
46.4690;0.0773
46.4700;0.3738
46.4710;0.7509
46.4720;1.1602
46.4730;0.7477
46.4740;0.2771
46.4750;-0.3158
46.4760;-0.5607
46.4770;-0.9571
46.4780;-0.8153
46.4790;-0.8282
46.4800;-0.7734
46.4810;-0.4544
46.4820;-0.1031
46.4830;0.0097
46.4840;0.0193
46.4850;-0.0935
46.4860;-0.1321
46.4870;0.0645
46.4880;0.0354
46.4890;0.0419
46.4900;0.3803
46.4910;0.4770
46.4920;0.4254
46.4930;0.4415
46.4940;0.6961
46.4950;0.7187
46.4960;0.5156
46.4970;0.1547
46.4980;-0.0032
46.4990;0.1031
46.5000;-0.1644
46.5010;-0.9056
46.5020;-1.0087
46.5030;-0.7380
46.5040;-0.4383
46.5050;-0.1966
46.5060;-0.1321
46.5070;-0.0516
46.5080;0.2417
46.5090;0.5543
46.5100;0.6832
46.5110;0.7799
46.5120;0.5801
46.5130;0.1482
46.5140;0.0193
46.5150;-0.0806
46.5160;-0.2707
46.5170;-0.7380
46.5180;-0.8250
46.5190;-0.5704
46.5200;-0.1547
46.5210;0.0580
46.5220;0.1354
46.5230;0.1547
46.5240;0.1257
46.5250;0.0935
46.5260;0.1418
46.5270;0.1579
46.5280;0.2030
46.5290;0.2610
46.5300;0.2030
46.5310;0.1515
46.5320;0.0000
46.5330;-0.1418
46.5340;-0.1257
46.5350;0.0032
46.5360;0.0483
46.5370;0.4770
46.5380;0.4254
46.5390;0.2417
46.5400;0.1966
46.5410;0.2288
46.5420;0.1708
46.5430;-0.0935
46.5440;-0.3738
46.5450;-0.5253
46.5460;-0.5382
46.5470;-0.4383
46.5480;-0.0451
46.5490;0.0322
46.5500;0.1128
46.5510;0.3577
46.5520;0.7283
46.5530;0.9604
46.5540;0.6252
46.5550;0.1611
46.5560;-0.0902
46.5570;-0.2675
46.5580;-1.0248
46.5590;-1.6500
46.5600;-1.6500
46.5610;-1.1150
46.5620;-0.3448
46.5630;0.1805
46.5640;0.4222
46.5650;0.2159
46.5660;0.2675
46.5670;0.3964
46.5680;0.1869
46.5690;0.1676
46.5700;0.3513
46.5710;0.2900
46.5720;0.2320
46.5730;0.3158
46.5740;0.1515
46.5750;0.0741
46.5760;0.2514
46.5770;-0.0032
46.5780;-0.0161
46.5790;0.4834
46.5800;0.4576
46.5810;0.2965
46.5820;0.1160
46.5830;0.4512
46.5840;0.5769
46.5850;0.5640
46.5860;0.1354
46.5870;-0.4544
46.5880;-0.6768
46.5890;-0.8186
46.5900;-1.0764
46.5910;-1.4083
46.5920;-1.3310
46.5930;-0.8153
46.5940;-0.2804
46.5950;-0.0580
46.5960;0.2353
46.5970;0.5188
46.5980;0.6220
46.5990;0.6284
46.6000;0.5801
46.6010;0.4673
46.6020;0.3513
46.6030;0.2191
46.6040;0.1966
46.6050;0.2288
46.6060;0.1579
46.6070;0.0000
46.6080;0.0419
46.6090;0.4093
46.6100;0.5672
46.6110;0.3867
46.6120;0.1321
46.6130;0.0129
46.6140;0.0677
46.6150;0.0064
46.6160;-0.3223
46.6170;-0.5672
46.6180;-0.4576
46.6190;-0.4641
46.6200;-0.6478
46.6210;-0.4222
46.6220;-0.3738
46.6230;-0.1160
46.6240;0.2900
46.6250;0.4608
46.6260;0.4608
46.6270;0.4286
46.6280;0.2030
46.6290;-0.0322
46.6300;-0.2804
46.6310;-0.2643
46.6320;-0.1063
46.6330;0.0741
46.6340;0.2353
46.6350;0.3674
46.6360;0.3932
46.6370;0.0226
46.6380;-0.3609
46.6390;-0.1289
46.6400;0.0097
46.6410;0.0129
46.6420;0.0838
46.6430;0.1257
46.6440;-0.0387
46.6450;-0.2353
46.6460;-0.3545
46.6470;-0.3513
46.6480;-0.4415
46.6490;-0.5188
46.6500;-0.2256
46.6510;0.1837
46.6520;0.5543
46.6530;0.6349
46.6540;0.5027
46.6550;0.2836
46.6560;-0.0290
46.6570;-0.1611
46.6580;-0.1547
46.6590;-0.2707
46.6600;-0.2933
46.6610;-0.3448
46.6620;-0.6155
46.6630;-0.4576
46.6640;-0.1096
46.6650;-0.0612
46.6660;-0.0451
46.6670;0.0709
46.6680;-0.1096
46.6690;-0.1547
46.6700;0.0902
46.6710;0.2868
46.6720;0.3319
46.6730;0.3158
46.6740;0.3384
46.6750;0.3609
46.6760;0.2449
46.6770;0.1418
46.6780;0.0580
46.6790;-0.3126
46.6800;-0.0580
46.6810;0.5253
46.6820;0.6091
46.6830;0.4512
46.6840;0.1837
46.6850;-0.3932
46.6860;-0.6800
46.6870;-0.6542
46.6880;-0.8411
46.6890;-0.9120
46.6900;-0.8637
46.6910;-0.2900
46.6920;0.2417
46.6930;0.4222
46.6940;0.5833
46.6950;0.5672
46.6960;0.3738
46.6970;0.1257
46.6980;0.0580
46.6990;0.0483
46.7000;0.0999
46.7010;0.0226
46.7020;-0.0322
46.7030;-0.0032
46.7040;0.1772
46.7050;0.4125
46.7060;0.3835
46.7070;0.2127
46.7080;0.0580
46.7090;0.0161
46.7100;-0.0290
46.7110;-0.0064
46.7120;0.1257
46.7130;0.0677
46.7140;-0.2514
46.7150;-0.1354
46.7160;0.3158
46.7170;0.3513
46.7180;0.1257
46.7190;0.0451
46.7200;0.1805
46.7210;0.1386
46.7220;0.0000
46.7230;-0.1096
46.7240;0.0902
46.7250;0.0741
46.7260;-0.3803
46.7270;-0.5833
46.7280;-0.2868
46.7290;-0.1418
46.7300;-0.0999
46.7310;-0.3803
46.7320;-0.4383
46.7330;-0.3642
46.7340;-0.3255
46.7350;-0.2675
46.7360;0.0806
46.7370;0.2095
46.7380;0.3642
46.7390;0.6606
46.7400;0.5897
46.7410;0.3094
46.7420;0.0902
46.7430;-0.0677
46.7440;-0.1676
46.7450;-0.1289
46.7460;-0.2900
46.7470;0.1160
46.7480;0.4770
46.7490;0.3996
46.7500;0.2288
46.7510;-0.0419
46.7520;-0.3738
46.7530;-0.4447
46.7540;-0.4061
46.7550;-0.4608
46.7560;-0.1740
46.7570;-0.0064
46.7580;-0.0387
46.7590;0.5511
46.7600;0.8153
46.7610;0.7573
46.7620;0.4351
46.7630;-0.2030
46.7640;-0.2868
46.7650;0.1450
46.7660;-0.3416
46.7670;-0.8282
46.7680;-0.6123
46.7690;-0.1321
46.7700;-0.1676
46.7710;-0.2610
46.7720;-0.5607
46.7730;-0.5575
46.7740;-0.2739
46.7750;0.0161
46.7760;0.1901
46.7770;0.2159
46.7780;0.2288
46.7790;0.2320
46.7800;0.3287
46.7810;0.4093
46.7820;0.4512
46.7830;0.4254
46.7840;0.3803
46.7850;0.3255
46.7860;0.2836
46.7870;0.0935
46.7880;-0.2771
46.7890;-0.3062
46.7900;-0.1289
46.7910;-0.1644
46.7920;-0.1837
46.7930;-0.1934
46.7940;-0.2385
46.7950;-0.1192
46.7960;-0.0064
46.7970;0.0548
46.7980;0.0387
46.7990;0.0387
46.8000;0.0677
46.8010;0.1676
46.8020;0.2353
46.8030;0.1579
46.8040;0.0806
46.8050;0.0516
46.8060;-0.0226
46.8070;-0.1450
46.8080;-0.1354
46.8090;-0.1257
46.8100;-0.0548
46.8110;0.0612
46.8120;0.3577
46.8130;0.3126
46.8140;0.1096
46.8150;-0.0548
46.8160;-0.1547
46.8170;-0.1579
46.8180;-0.1128
46.8190;-0.0483
46.8200;0.0354
46.8210;-0.0193
46.8220;0.0902
46.8230;0.1579
46.8240;-0.1547
46.8250;-0.5350
46.8260;-0.4512
46.8270;-0.2836
46.8280;0.2062
46.8290;0.5446
46.8300;0.4834
46.8310;0.2353
46.8320;0.3126
46.8330;0.8701
46.8340;0.8927
46.8350;0.2933
46.8360;-0.2224
46.8370;-0.9088
46.8380;-1.0538
46.8390;-0.9056
46.8400;-0.8927
46.8410;-0.8572
46.8420;-0.6574
46.8430;-0.2933
46.8440;0.0935
46.8450;0.1063
46.8460;0.1321
46.8470;0.6252
46.8480;0.8991
46.8490;0.6381
46.8500;0.3996
46.8510;0.2739
46.8520;0.2191
46.8530;-0.1418
46.8540;-0.6284
46.8550;-0.7025
46.8560;-0.4802
46.8570;-0.4673
46.8580;-0.1160
46.8590;0.3996
46.8600;0.5027
46.8610;0.3545
46.8620;0.2739
46.8630;0.2288
46.8640;0.0741
46.8650;-0.0226
46.8660;-0.0806
46.8670;0.0000
46.8680;0.0354
46.8690;0.0419
46.8700;0.0580
46.8710;0.0451
46.8720;0.0097
46.8730;-0.0064
46.8740;0.0000
46.8750;0.0161
46.8760;0.0580
46.8770;0.1031
46.8780;0.0387
46.8790;-0.0354
46.8800;-0.1063
46.8810;0.0032
46.8820;0.1386
46.8830;0.1547
46.8840;0.0967
46.8850;0.0354
46.8860;0.0387
46.8870;0.0999
46.8880;0.2030
46.8890;0.0741
46.8900;-0.0419
46.8910;-0.1257
46.8920;-0.1450
46.8930;-0.1418
46.8940;-0.3319
46.8950;-0.3577
46.8960;-0.2933
46.8970;-0.2610
46.8980;-0.2030
46.8990;0.0226
46.9000;-0.0354
46.9010;-0.0902
46.9020;0.0741
46.9030;0.1805
46.9040;0.3932
46.9050;0.6026
46.9060;0.8411
46.9070;1.5050
46.9080;1.6436
46.9090;1.6436
46.9100;0.9990
46.9110;0.1676
46.9120;-0.7638
46.9130;-1.6500
46.9140;-1.6500
46.9150;-1.6500
46.9160;-1.6500
46.9170;-1.4631
46.9180;-0.7315
46.9190;-0.0226
46.9200;0.4093
46.9210;0.5446
46.9220;0.6381
46.9230;0.6574
46.9240;0.6542
46.9250;0.6510
46.9260;0.5704
46.9270;0.4802
46.9280;0.4479
46.9290;0.3867
46.9300;0.3577
46.9310;0.3255
46.9320;0.3029
46.9330;0.3319
46.9340;0.3964
46.9350;0.4318
46.9360;0.2804
46.9370;0.0193
46.9380;-0.1418
46.9390;-0.0516
46.9400;0.2514
46.9410;-0.0387
46.9420;-0.4028
46.9430;-0.6123
46.9440;-0.6961
46.9450;-0.4318
46.9460;-0.5833
46.9470;-0.7605
46.9480;-0.4705
46.9490;-0.3094
46.9500;-0.0741
46.9510;0.1869
46.9520;0.3255
46.9530;0.3448
46.9540;0.2836
46.9550;0.2127
46.9560;0.1998
46.9570;0.1869
46.9580;0.1901
46.9590;-0.0032
46.9600;0.0129
46.9610;0.1579
46.9620;0.2320
46.9630;0.2643
46.9640;0.2353
46.9650;0.0999
46.9660;0.0870
46.9670;-0.0387
46.9680;0.0645
46.9690;0.5188
46.9700;0.6864
46.9710;0.6929
46.9720;0.3738
46.9730;-0.0129
46.9740;-0.3545
46.9750;-0.8443
46.9760;-1.0635
46.9770;-0.9088
46.9780;-0.8024
46.9790;-0.8798
46.9800;-0.5994
46.9810;-0.2868
46.9820;-0.0709
46.9830;0.0806
46.9840;0.2191
46.9850;0.3545
46.9860;0.3964
46.9870;0.4125
46.9880;0.3706
46.9890;0.3190
46.9900;0.3062
46.9910;0.3029
46.9920;0.3352
46.9930;0.3062
46.9940;0.2449
46.9950;0.4544
46.9960;0.5188
46.9970;0.6445
46.9980;1.0635
46.9990;1.0087
47.0000;0.5672
47.0010;0.0612
47.0020;-0.5704
47.0030;-0.9926
47.0040;-1.3986
47.0050;-1.6500
47.0060;-1.6500
47.0070;-1.5018
47.0080;-0.9732
47.0090;-0.2643
47.0100;0.4061
47.0110;0.5930
47.0120;0.7187
47.0130;0.7444
47.0140;0.6896
47.0150;0.1740
47.0160;-0.1289
47.0170;0.0999
47.0180;0.2804
47.0190;0.5221
47.0200;0.7283
47.0210;0.8089
47.0220;0.5962
47.0230;0.3062
47.0240;0.0902
47.0250;0.1869
47.0260;0.2417
47.0270;-0.0645
47.0280;-0.4157
47.0290;-0.4415
47.0300;-0.4125
47.0310;-0.6703
47.0320;-0.8379
47.0330;-0.5994
47.0340;-0.5672
47.0350;-0.2481
47.0360;0.4254
47.0370;0.5865
47.0380;0.3803
47.0390;0.2417
47.0400;0.1611
47.0410;0.0387
47.0420;-0.1805
47.0430;-0.3899
47.0440;-0.4834
47.0450;-0.2288
47.0460;-0.0354
47.0470;0.0193
47.0480;0.1547
47.0490;0.2385
47.0500;0.2353
47.0510;0.1805
47.0520;0.1096
47.0530;0.1611
47.0540;0.2353
47.0550;0.2836
47.0560;0.2288
47.0570;0.1676
47.0580;0.2675
47.0590;0.6349
47.0600;0.7315
47.0610;0.3867
47.0620;-0.1708
47.0630;-0.4157
47.0640;-0.5188
47.0650;-0.7058
47.0660;-1.0280
47.0670;-0.9313
47.0680;-0.9765
47.0690;-0.4061
47.0700;0.1644
47.0710;0.3287
47.0720;0.2804
47.0730;0.3062
47.0740;0.4318
47.0750;0.5253
47.0760;0.4222
47.0770;0.2159
47.0780;0.1096
47.0790;0.1160
47.0800;0.1450
47.0810;0.1192
47.0820;0.0548
47.0830;-0.0032
47.0840;0.2062
47.0850;0.4028
47.0860;0.5769
47.0870;0.8669
47.0880;0.7670
47.0890;0.5285
47.0900;0.1289
47.0910;-0.4673
47.0920;-0.9475
47.0930;-1.2085
47.0940;-1.3406
47.0950;-1.2762
47.0960;-1.0216
47.0970;-0.8830
47.0980;-0.6735
47.0990;-0.3771
47.1000;-0.0870
47.1010;0.1450
47.1020;0.3062
47.1030;0.5285
47.1040;0.5317
47.1050;0.5382
47.1060;0.5865
47.1070;0.7251
47.1080;0.5285
47.1090;0.4286
47.1100;0.5253
47.1110;0.5414
47.1120;0.4737
47.1130;0.4383
47.1140;0.1482
47.1150;0.0000
47.1160;-0.0548
47.1170;-0.2610
47.1180;-0.5640
47.1190;-0.9700
47.1200;-1.1021
47.1210;-0.7992
47.1220;-0.5350
47.1230;-0.2191
47.1240;0.0097
47.1250;0.1966
47.1260;0.3609
47.1270;0.4479
47.1280;0.6800
47.1290;0.8347
47.1300;0.6896
47.1310;0.4061
47.1320;-0.0902
47.1330;-0.2224
47.1340;-0.4576
47.1350;-0.8379
47.1360;-0.7734
47.1370;-0.4544
47.1380;-0.1869
47.1390;0.0322
47.1400;0.2191
47.1410;0.2933
47.1420;0.3513
47.1430;0.2933
47.1440;0.2417
47.1450;0.2095
47.1460;0.0935
47.1470;-0.0999
47.1480;-0.1837
47.1490;-0.1611
47.1500;-0.0677
47.1510;-0.0419
47.1520;0.0129
47.1530;0.1257
47.1540;0.4770
47.1550;0.4705
47.1560;0.4318
47.1570;0.3835
47.1580;0.2481
47.1590;-0.0580
47.1600;-0.4383
47.1610;-0.3352
47.1620;-0.1805
47.1630;-0.2868
47.1640;-0.1966
47.1650;-0.1321
47.1660;-0.2224
47.1670;-0.3094
47.1680;-0.4705
47.1690;-0.5511
47.1700;-0.3771
47.1710;0.0773
47.1720;0.5414
47.1730;0.5446
47.1740;0.4383
47.1750;0.2836
47.1760;0.2288
47.1770;0.1031
47.1780;-0.1740
47.1790;-0.2804
47.1800;-0.1354
47.1810;-0.3352
47.1820;-0.4608
47.1830;-0.0870
47.1840;0.2095
47.1850;0.2062
47.1860;0.1160
47.1870;0.0580
47.1880;0.0290
47.1890;0.1772
47.1900;0.4770
47.1910;0.6735
47.1920;0.5575
47.1930;0.3513
47.1940;0.1966
47.1950;0.1063
47.1960;-0.0999
47.1970;-0.5930
47.1980;-1.0312
47.1990;-1.0151
47.2000;-1.0022
47.2010;-0.8959
47.2020;-0.3642
47.2030;0.0290
47.2040;0.1934
47.2050;0.2868
47.2060;0.3158
47.2070;0.3062
47.2080;0.3642
47.2090;0.3803
47.2100;0.3609
47.2110;0.3706
47.2120;0.3545
47.2130;0.2804
47.2140;0.2320
47.2150;0.1289
47.2160;-0.0612
47.2170;-0.1418
47.2180;-0.0645
47.2190;0.0354
47.2200;0.2127
47.2210;0.1611
47.2220;0.0451
47.2230;0.1482
47.2240;0.3899
47.2250;0.2836
47.2260;-0.1031
47.2270;-0.2062
47.2280;-0.2224
47.2290;-0.5285
47.2300;-0.8153
47.2310;-0.8057
47.2320;-0.6187
47.2330;-0.4093
47.2340;-0.1031
47.2350;0.2127
47.2360;0.3448
47.2370;0.3706
47.2380;0.3480
47.2390;0.3642
47.2400;0.2610
47.2410;-0.1708
47.2420;-0.1934
47.2430;-0.0097
47.2440;0.3029
47.2450;0.4061
47.2460;0.3480
47.2470;0.2224
47.2480;0.1418
47.2490;0.0483
47.2500;-0.0935
47.2510;-0.2771
47.2520;-0.3771
47.2530;-0.4415
47.2540;-0.1708
47.2550;0.1289
47.2560;0.1805
47.2570;0.0709
47.2580;0.0451
47.2590;-0.0064
47.2600;-0.0548
47.2610;0.0773
47.2620;0.3609
47.2630;0.5479
47.2640;0.6993
47.2650;0.6349
47.2660;0.4479
47.2670;0.0419
47.2680;-0.4898
47.2690;-0.8830
47.2700;-1.1505
47.2710;-1.3761
47.2720;-1.0925
47.2730;-0.6316
47.2740;0.0677
47.2750;0.3319
47.2760;0.2739
47.2770;0.0645
47.2780;0.2159
47.2790;0.3126
47.2800;0.3223
47.2810;0.4093
47.2820;0.4447
47.2830;0.4544
47.2840;0.3738
47.2850;0.2900
47.2860;0.1611
47.2870;0.0870
47.2880;0.2224
47.2890;0.5124
47.2900;0.7702
47.2910;0.7187
47.2920;0.2739
47.2930;-0.0741
47.2940;-0.4737
47.2950;-0.9958
47.2960;-1.4728
47.2970;-1.6500
47.2980;-1.3181
47.2990;-0.6542
47.3000;-0.1096
47.3010;0.0999
47.3020;-0.0290
47.3030;0.1354
47.3040;0.4351
47.3050;0.4705
47.3060;0.4576
47.3070;0.5027
47.3080;0.5736
47.3090;0.7509
47.3100;0.6929
47.3110;0.5801
47.3120;0.3867
47.3130;0.1547
47.3140;0.0612
47.3150;0.1386
47.3160;-0.2030
47.3170;-0.3448
47.3180;0.6059
47.3190;0.7477
47.3200;0.3867
47.3210;-0.1966
47.3220;-0.7928
47.3230;-1.0345
47.3240;-1.2923
47.3250;-1.3567
47.3260;-1.2278
47.3270;-0.8895
47.3280;-0.3738
47.3290;0.0612
47.3300;0.2191
47.3310;0.3062
47.3320;0.3674
47.3330;0.4866
47.3340;0.6349
47.3350;0.6574
47.3360;0.6864
47.3370;0.4608
47.3380;0.1225
47.3390;0.1289
47.3400;0.2353
47.3410;0.4383
47.3420;0.5672
47.3430;0.2997
47.3440;0.2610
47.3450;0.1257
47.3460;-0.0161
47.3470;-0.2320
47.3480;-0.3932
47.3490;-0.4318
47.3500;-0.5736
47.3510;-0.7348
47.3520;-0.5156
47.3530;0.1418
47.3540;0.3771
47.3550;0.3899
47.3560;0.5188
47.3570;0.6639
47.3580;0.5221
47.3590;0.0967
47.3600;-0.4028
47.3610;-0.7831
47.3620;-0.9700
47.3630;-0.8991
47.3640;-0.8476
47.3650;-0.6800
47.3660;-0.2933
47.3670;-0.0806
47.3680;0.1289
47.3690;0.3352
47.3700;0.4576
47.3710;0.4737
47.3720;0.4512
47.3730;0.3158
47.3740;0.1289
47.3750;0.1482
47.3760;0.2256
47.3770;0.2288
47.3780;0.2836
47.3790;0.6832
47.3800;1.1247
47.3810;0.9668
47.3820;0.4512
47.3830;0.0129
47.3840;-0.2224
47.3850;-0.4544
47.3860;-0.8766
47.3870;-1.4341
47.3880;-1.3696
47.3890;-0.8669
47.3900;-0.3513
47.3910;-0.2578
47.3920;-0.2739
47.3930;0.0258
47.3940;0.5640
47.3950;0.9894
47.3960;0.8959
47.3970;0.6123
47.3980;0.4898
47.3990;0.6155
47.4000;0.2062
47.4010;0.0193
47.4020;0.0580
47.4030;-0.0967
47.4040;-0.2900
47.4050;-0.2062
47.4060;-0.2707
47.4070;-0.1966
47.4080;0.0709
47.4090;-0.1772
47.4100;-0.3384
47.4110;-0.2095
47.4120;-0.1740
47.4130;-0.2771
47.4140;-0.5188
47.4150;-0.8057
47.4160;-0.5285
47.4170;0.2868
47.4180;1.6436
47.4190;1.6436
47.4200;0.8476
47.4210;0.1772
47.4220;-0.1321
47.4230;-0.3577
47.4240;-0.8347
47.4250;-1.2923
47.4260;-1.3438
47.4270;-1.1376
47.4280;-0.9120
47.4290;-0.4898
47.4300;-0.1096
47.4310;0.2481
47.4320;0.6155
47.4330;1.0860
47.4340;0.9958
47.4350;0.4866
47.4360;0.2062
47.4370;0.1096
47.4380;0.0032
47.4390;-0.1611
47.4400;-0.1676
47.4410;-0.1450
47.4420;-0.1482
47.4430;0.0322
47.4440;0.0967
47.4450;0.0967
47.4460;0.1644
47.4470;0.2417
47.4480;0.4641
47.4490;0.6639
47.4500;0.4576
47.4510;0.4770
47.4520;0.4093
47.4530;0.0032
47.4540;-0.2385
47.4550;-0.3609
47.4560;-0.4995
47.4570;-0.5672
47.4580;-0.4028
47.4590;-0.0773
47.4600;0.0193
47.4610;-0.1966
47.4620;-0.2030
47.4630;0.2578
47.4640;0.4125
47.4650;0.3416
47.4660;0.2546
47.4670;0.6735
47.4680;1.0151
47.4690;0.7025
47.4700;0.0226
47.4710;-0.1676
47.4720;-0.2449
47.4730;-0.6606
47.4740;-0.9539
47.4750;-0.9410
47.4760;-1.0635
47.4770;-0.0451
47.4780;0.6187
47.4790;0.5253
47.4800;-0.0580
47.4810;-0.1837
47.4820;0.1063
47.4830;0.4576
47.4840;0.2127
47.4850;-0.4802
47.4860;-0.8540
47.4870;-0.4995
47.4880;-0.2771
47.4890;-0.1354
47.4900;0.5672
47.4910;0.7831
47.4920;0.2385
47.4930;-0.2868
47.4940;-0.5607
47.4950;-0.5285
47.4960;-0.2739
47.4970;-0.4093
47.4980;-0.4770
47.4990;-0.3609
47.5000;-0.0032
47.5010;-0.1160
47.5020;-0.1998
47.5030;-0.2127
47.5040;0.0354
47.5050;0.1837
47.5060;0.4576
47.5070;0.4093
47.5080;0.2030
47.5090;0.1708
47.5100;0.2449
47.5110;0.3158
47.5120;0.3094
47.5130;0.3513
47.5140;0.4061
47.5150;0.5607
47.5160;0.4125
47.5170;0.2546
47.5180;0.0580
47.5190;-0.1579
47.5200;-0.2804
47.5210;-0.5221
47.5220;-0.6832
47.5230;-0.5897
47.5240;-0.3899
47.5250;-0.0645
47.5260;0.2224
47.5270;0.2836
47.5280;0.2127
47.5290;0.1547
47.5300;0.1934
47.5310;0.2610
47.5320;0.3674
47.5330;0.4028
47.5340;0.4222
47.5350;0.2159
47.5360;0.0097
47.5370;-0.1257
47.5380;-0.2256
47.5390;-0.2868
47.5400;-0.1966
47.5410;0.3771
47.5420;1.3310
47.5430;1.6436
47.5440;1.4534
47.5450;0.0999
47.5460;-0.8572
47.5470;-1.2955
47.5480;-1.6500
47.5490;-1.6500
47.5500;-1.6500
47.5510;-1.6500
47.5520;-0.8798
47.5530;-0.1418
47.5540;0.6091
47.5550;0.6961
47.5560;0.8250
47.5570;0.8218
47.5580;0.5769
47.5590;0.2417
47.5600;0.3577
47.5610;0.3319
47.5620;0.1418
47.5630;0.0258
47.5640;0.1805
47.5650;0.5027
47.5660;0.6961
47.5670;0.2095
47.5680;0.5027
47.5690;1.0506
47.5700;1.4212
47.5710;0.8411
47.5720;0.1128
47.5730;-0.1966
47.5740;-0.5543
47.5750;-0.8508
47.5760;-1.6500
47.5770;-1.6500
47.5780;-1.6500
47.5790;-1.2439
47.5800;-0.9120
47.5810;-0.9442
47.5820;-0.7315
47.5830;-0.4318
47.5840;0.2191
47.5850;0.5833
47.5860;0.7477
47.5870;0.7638
47.5880;0.7444
47.5890;0.6639
47.5900;0.5188
47.5910;0.4254
47.5920;0.5156
47.5930;0.5511
47.5940;0.5897
