time_s;ECG_mV
29.8060;-0.0410
29.8070;-0.0381
29.8080;-0.0381
29.8090;-0.0381
29.8100;-0.0381
29.8110;-0.0381
29.8120;-0.0381
29.8130;-0.0381
29.8140;-0.0381
29.8150;-0.0381
29.8160;-0.0352
29.8170;-0.0322
29.8180;-0.0293
29.8190;-0.0264
29.8200;-0.0264
29.8210;-0.0264
29.8220;-0.0234
29.8230;-0.0234
29.8240;-0.0234
29.8250;-0.0234
29.8260;-0.0234
29.8270;-0.0234
29.8280;-0.0205
29.8290;-0.0176
29.8300;-0.0146
29.8310;-0.0117
29.8320;-0.0117
29.8330;-0.0117
29.8340;-0.0117
29.8350;-0.0088
29.8360;-0.0059
29.8370;-0.0059
29.8380;-0.0059
29.8390;-0.0059
29.8400;-0.0059
29.8410;-0.0059
29.8420;-0.0029
29.8430;-0.0029
29.8440;0.0000
29.8450;0.0000
29.8460;0.0029
29.8470;0.0029
29.8480;0.0029
29.8490;0.0000
29.8500;0.0000
29.8510;0.0000
29.8520;0.0000
29.8530;-0.0029
29.8540;0.0000
29.8550;0.0000
29.8560;0.0000
29.8570;0.0000
29.8580;0.0000
29.8590;0.0000
29.8600;0.0029
29.8610;0.0059
29.8620;0.0059
29.8630;0.0088
29.8640;0.0059
29.8650;0.0059
29.8660;0.0059
29.8670;0.0059
29.8680;0.0088
29.8690;0.0088
29.8700;0.0088
29.8710;0.0088
29.8720;0.0088
29.8730;0.0146
29.8740;0.0205
29.8750;0.0264
29.8760;0.0322
29.8770;0.0381
29.8780;0.0439
29.8790;0.0557
29.8800;0.0645
29.8810;0.0703
29.8820;0.0732
29.8830;0.0791
29.8840;0.0850
29.8850;0.0879
29.8860;0.0937
29.8870;0.1025
29.8880;0.1055
29.8890;0.1113
29.8900;0.1143
29.8910;0.1143
29.8920;0.1143
29.8930;0.1113
29.8940;0.1084
29.8950;0.1084
29.8960;0.1084
29.8970;0.1113
29.8980;0.1084
29.8990;0.1084
29.9000;0.1084
29.9010;0.1143
29.9020;0.1201
29.9030;0.1260
29.9040;0.1377
29.9050;0.1494
29.9060;0.1641
29.9070;0.1816
29.9080;0.1963
29.9090;0.2080
29.9100;0.2168
29.9110;0.2285
29.9120;0.2373
29.9130;0.2490
29.9140;0.2607
29.9150;0.2637
29.9160;0.2666
29.9170;0.2666
29.9180;0.2607
29.9190;0.2578
29.9200;0.2520
29.9210;0.2461
29.9220;0.2373
29.9230;0.2314
29.9240;0.2256
29.9250;0.2227
29.9260;0.2197
29.9270;0.2139
29.9280;0.2109
29.9290;0.2080
29.9300;0.1963
29.9310;0.1846
29.9320;0.1758
29.9330;0.1641
29.9340;0.1553
29.9350;0.1436
29.9360;0.1318
29.9370;0.1230
29.9380;0.1143
29.9390;0.1025
29.9400;0.0937
29.9410;0.0850
29.9420;0.0732
29.9430;0.0615
29.9440;0.0498
29.9450;0.0381
29.9460;0.0264
29.9470;0.0176
29.9480;0.0059
29.9490;-0.0059
29.9500;-0.0176
29.9510;-0.0234
29.9520;-0.0322
29.9530;-0.0381
29.9540;-0.0439
29.9550;-0.0469
29.9560;-0.0498
29.9570;-0.0527
29.9580;-0.0586
29.9590;-0.0586
29.9600;-0.0586
29.9610;-0.0645
29.9620;-0.0674
29.9630;-0.0703
29.9640;-0.0703
29.9650;-0.0732
29.9660;-0.0732
29.9670;-0.0732
29.9680;-0.0762
29.9690;-0.0762
29.9700;-0.0791
29.9710;-0.0820
29.9720;-0.0850
29.9730;-0.0879
29.9740;-0.0879
29.9750;-0.0879
29.9760;-0.0908
29.9770;-0.0908
29.9780;-0.0908
29.9790;-0.0908
29.9800;-0.0908
29.9810;-0.0937
29.9820;-0.0937
29.9830;-0.0937
29.9840;-0.0937
29.9850;-0.0937
29.9860;-0.0937
29.9870;-0.0937
29.9880;-0.0937
29.9890;-0.0937
29.9900;-0.0908
29.9910;-0.0879
29.9920;-0.0850
29.9930;-0.0850
29.9940;-0.0820
29.9950;-0.0850
29.9960;-0.0879
29.9970;-0.0879
29.9980;-0.0850
29.9990;-0.0820
30.0000;-0.0820
30.0010;-0.0791
30.0020;-0.0820
30.0030;-0.0820
30.0040;-0.0820
30.0050;-0.0820
30.0060;-0.0820
30.0070;-0.0820
30.0080;-0.0820
30.0090;-0.0791
30.0100;-0.0791
30.0110;-0.0762
30.0120;-0.0732
30.0130;-0.0762
30.0140;-0.0762
30.0150;-0.0762
30.0160;-0.0762
30.0170;-0.0762
30.0180;-0.0820
30.0190;-0.0879
30.0200;-0.0967
30.0210;-0.1055
30.0220;-0.1172
30.0230;-0.1318
30.0240;-0.1465
30.0250;-0.1582
30.0260;-0.1641
30.0270;-0.1670
30.0280;-0.1699
30.0290;-0.1699
30.0300;-0.1670
30.0310;-0.1641
30.0320;-0.1553
30.0330;-0.1465
30.0340;-0.1406
30.0350;-0.1348
30.0360;-0.1201
30.0370;-0.1084
30.0380;-0.0908
30.0390;-0.0645
30.0400;-0.0293
30.0410;0.0117
30.0420;0.0615
30.0430;0.1260
30.0440;0.1992
30.0450;0.2842
30.0460;0.3838
30.0470;0.4805
30.0480;0.5713
30.0490;0.6592
30.0500;0.7471
30.0510;0.8408
30.0520;0.9404
30.0530;1.0488
30.0540;1.1543
30.0550;1.2568
30.0560;1.3535
30.0570;1.4443
30.0580;1.4941
30.0590;1.4941
30.0600;1.4941
30.0610;1.4941
30.0620;1.4941
30.0630;1.4941
30.0640;1.4941
30.0650;1.4941
30.0660;1.4941
30.0670;1.4941
30.0680;1.4941
30.0690;1.4941
30.0700;1.4033
30.0710;1.2686
30.0720;1.1250
30.0730;0.9727
30.0740;0.8027
30.0750;0.6328
30.0760;0.4688
30.0770;0.3223
30.0780;0.1904
30.0790;0.0703
30.0800;-0.0410
30.0810;-0.1348
30.0820;-0.2109
30.0830;-0.2725
30.0840;-0.3252
30.0850;-0.3721
30.0860;-0.4160
30.0870;-0.4600
30.0880;-0.4922
30.0890;-0.5273
30.0900;-0.5596
30.0910;-0.5859
30.0920;-0.6035
30.0930;-0.6152
30.0940;-0.6211
30.0950;-0.6240
30.0960;-0.6240
30.0970;-0.6211
30.0980;-0.6182
30.0990;-0.6094
30.1000;-0.6006
30.1010;-0.5889
30.1020;-0.5742
30.1030;-0.5654
30.1040;-0.5479
30.1050;-0.5332
30.1060;-0.5127
30.1070;-0.4863
30.1080;-0.4600
30.1090;-0.4307
30.1100;-0.4014
30.1110;-0.3750
30.1120;-0.3486
30.1130;-0.3252
30.1140;-0.3047
30.1150;-0.2842
30.1160;-0.2637
30.1170;-0.2461
30.1180;-0.2314
30.1190;-0.2197
30.1200;-0.2080
30.1210;-0.1992
30.1220;-0.1963
30.1230;-0.1934
30.1240;-0.1875
30.1250;-0.1787
30.1260;-0.1670
30.1270;-0.1582
30.1280;-0.1523
30.1290;-0.1465
30.1300;-0.1406
30.1310;-0.1377
30.1320;-0.1318
30.1330;-0.1260
30.1340;-0.1172
30.1350;-0.1143
30.1360;-0.1055
30.1370;-0.0967
30.1380;-0.0908
30.1390;-0.0850
30.1400;-0.0850
30.1410;-0.0791
30.1420;-0.0732
30.1430;-0.0703
30.1440;-0.0674
30.1450;-0.0645
30.1460;-0.0586
30.1470;-0.0527
30.1480;-0.0498
30.1490;-0.0469
30.1500;-0.0469
30.1510;-0.0381
30.1520;-0.0381
30.1530;-0.0322
30.1540;-0.0293
30.1550;-0.0234
30.1560;-0.0176
30.1570;-0.0146
30.1580;-0.0088
30.1590;-0.0088
30.1600;-0.0059
30.1610;-0.0059
30.1620;-0.0029
30.1630;0.0000
30.1640;0.0029
30.1650;0.0088
30.1660;0.0088
30.1670;0.0117
30.1680;0.0146
30.1690;0.0205
30.1700;0.0205
30.1710;0.0234
30.1720;0.0264
30.1730;0.0322
30.1740;0.0352
30.1750;0.0352
30.1760;0.0352
30.1770;0.0381
30.1780;0.0439
30.1790;0.0469
30.1800;0.0469
30.1810;0.0527
30.1820;0.0557
30.1830;0.0557
30.1840;0.0586
30.1850;0.0586
30.1860;0.0615
30.1870;0.0645
30.1880;0.0674
30.1890;0.0732
30.1900;0.0762
30.1910;0.0791
30.1920;0.0820
30.1930;0.0820
30.1940;0.0879
30.1950;0.0879
30.1960;0.0937
30.1970;0.1025
30.1980;0.1055
30.1990;0.1113
30.2000;0.1113
30.2010;0.1143
30.2020;0.1172
30.2030;0.1201
30.2040;0.1230
30.2050;0.1289
30.2060;0.1289
30.2070;0.1348
30.2080;0.1406
30.2090;0.1406
30.2100;0.1436
30.2110;0.1436
30.2120;0.1494
30.2130;0.1553
30.2140;0.1582
30.2150;0.1611
30.2160;0.1641
30.2170;0.1699
30.2180;0.1729
30.2190;0.1787
30.2200;0.1816
30.2210;0.1875
30.2220;0.1904
30.2230;0.1963
30.2240;0.1992
30.2250;0.2051
30.2260;0.2051
30.2270;0.2080
30.2280;0.2139
30.2290;0.2197
30.2300;0.2227
30.2310;0.2314
30.2320;0.2344
30.2330;0.2373
30.2340;0.2432
30.2350;0.2461
30.2360;0.2520
30.2370;0.2578
30.2380;0.2607
30.2390;0.2637
30.2400;0.2666
30.2410;0.2666
30.2420;0.2695
30.2430;0.2754
30.2440;0.2783
30.2450;0.2812
30.2460;0.2842
30.2470;0.2842
30.2480;0.2871
30.2490;0.2930
30.2500;0.2930
30.2510;0.2959
30.2520;0.3018
30.2530;0.3018
30.2540;0.3047
30.2550;0.3047
30.2560;0.3076
30.2570;0.3076
30.2580;0.3076
30.2590;0.3076
30.2600;0.3076
30.2610;0.3105
30.2620;0.3105
30.2630;0.3076
30.2640;0.3047
30.2650;0.3047
30.2660;0.3047
30.2670;0.3018
30.2680;0.3018
30.2690;0.3018
30.2700;0.2988
30.2710;0.2930
30.2720;0.2900
30.2730;0.2871
30.2740;0.2842
30.2750;0.2812
30.2760;0.2812
30.2770;0.2754
30.2780;0.2725
30.2790;0.2695
30.2800;0.2666
30.2810;0.2607
30.2820;0.2578
30.2830;0.2520
30.2840;0.2402
30.2850;0.2314
30.2860;0.2227
30.2870;0.2109
30.2880;0.1992
30.2890;0.1904
30.2900;0.1758
30.2910;0.1641
30.2920;0.1523
30.2930;0.1436
30.2940;0.1289
30.2950;0.1172
30.2960;0.1025
30.2970;0.0908
30.2980;0.0762
30.2990;0.0645
30.3000;0.0498
30.3010;0.0410
30.3020;0.0264
30.3030;0.0088
30.3040;-0.0029
30.3050;-0.0146
30.3060;-0.0264
30.3070;-0.0410
30.3080;-0.0527
30.3090;-0.0645
30.3100;-0.0762
30.3110;-0.0937
30.3120;-0.1055
30.3130;-0.1172
30.3140;-0.1289
30.3150;-0.1406
30.3160;-0.1494
30.3170;-0.1582
30.3180;-0.1670
30.3190;-0.1787
30.3200;-0.1875
30.3210;-0.1963
30.3220;-0.2021
30.3230;-0.2109
30.3240;-0.2227
30.3250;-0.2314
30.3260;-0.2373
30.3270;-0.2402
30.3280;-0.2461
30.3290;-0.2520
30.3300;-0.2578
30.3310;-0.2607
30.3320;-0.2637
30.3330;-0.2695
30.3340;-0.2725
30.3350;-0.2783
30.3360;-0.2842
30.3370;-0.2842
30.3380;-0.2842
30.3390;-0.2871
30.3400;-0.2871
30.3410;-0.2900
30.3420;-0.2930
30.3430;-0.2930
30.3440;-0.2930
30.3450;-0.2930
30.3460;-0.2930
30.3470;-0.2930
30.3480;-0.2930
30.3490;-0.2930
30.3500;-0.2900
30.3510;-0.2842
30.3520;-0.2812
30.3530;-0.2783
30.3540;-0.2754
30.3550;-0.2754
30.3560;-0.2725
30.3570;-0.2695
30.3580;-0.2695
30.3590;-0.2695
30.3600;-0.2695
30.3610;-0.2637
30.3620;-0.2607
30.3630;-0.2637
30.3640;-0.2637
30.3650;-0.2637
30.3660;-0.2607
30.3670;-0.2549
30.3680;-0.2520
30.3690;-0.2490
30.3700;-0.2490
30.3710;-0.2490
30.3720;-0.2461
30.3730;-0.2402
30.3740;-0.2344
30.3750;-0.2285
30.3760;-0.2256
30.3770;-0.2256
30.3780;-0.2227
30.3790;-0.2168
30.3800;-0.2109
30.3810;-0.2080
30.3820;-0.2021
30.3830;-0.2021
30.3840;-0.1992
30.3850;-0.1934
30.3860;-0.1875
30.3870;-0.1875
30.3880;-0.1846
30.3890;-0.1846
30.3900;-0.1846
30.3910;-0.1787
30.3920;-0.1758
30.3930;-0.1699
30.3940;-0.1670
30.3950;-0.1641
30.3960;-0.1611
30.3970;-0.1582
30.3980;-0.1523
30.3990;-0.1494
30.4000;-0.1436
30.4010;-0.1406
30.4020;-0.1348
30.4030;-0.1318
30.4040;-0.1318
30.4050;-0.1289
30.4060;-0.1260
30.4070;-0.1260
30.4080;-0.1260
30.4090;-0.1230
30.4100;-0.1201
30.4110;-0.1172
30.4120;-0.1084
30.4130;-0.1055
30.4140;-0.1025
30.4150;-0.1025
30.4160;-0.1025
30.4170;-0.0996
30.4180;-0.0967
30.4190;-0.0937
30.4200;-0.0908
30.4210;-0.0908
30.4220;-0.0879
30.4230;-0.0879
30.4240;-0.0850
30.4250;-0.0820
30.4260;-0.0762
30.4270;-0.0732
30.4280;-0.0703
30.4290;-0.0645
30.4300;-0.0615
30.4310;-0.0615
30.4320;-0.0615
30.4330;-0.0615
30.4340;-0.0586
30.4350;-0.0557
30.4360;-0.0557
30.4370;-0.0527
30.4380;-0.0498
30.4390;-0.0498
30.4400;-0.0498
30.4410;-0.0469
30.4420;-0.0469
30.4430;-0.0469
30.4440;-0.0439
30.4450;-0.0439
30.4460;-0.0439
30.4470;-0.0439
30.4480;-0.0439
30.4490;-0.0439
30.4500;-0.0439
30.4510;-0.0439
30.4520;-0.0439
30.4530;-0.0439
30.4540;-0.0439
30.4550;-0.0439
30.4560;-0.0439
30.4570;-0.0439
30.4580;-0.0439
30.4590;-0.0469
30.4600;-0.0469
30.4610;-0.0439
30.4620;-0.0381
30.4630;-0.0352
30.4640;-0.0352
30.4650;-0.0352
30.4660;-0.0322
30.4670;-0.0322
30.4680;-0.0322
30.4690;-0.0293
30.4700;-0.0293
30.4710;-0.0293
30.4720;-0.0264
30.4730;-0.0234
30.4740;-0.0234
30.4750;-0.0234
30.4760;-0.0205
30.4770;-0.0234
30.4780;-0.0205
30.4790;-0.0176
30.4800;-0.0176
30.4810;-0.0146
30.4820;-0.0117
30.4830;-0.0117
30.4840;-0.0088
30.4850;-0.0088
30.4860;-0.0088
30.4870;-0.0088
30.4880;-0.0117
30.4890;-0.0117
30.4900;-0.0117
30.4910;-0.0117
30.4920;-0.0088
30.4930;-0.0088
30.4940;-0.0059
30.4950;-0.0088
30.4960;-0.0088
30.4970;-0.0117
30.4980;-0.0146
30.4990;-0.0146
30.5000;-0.0146
30.5010;-0.0146
30.5020;-0.0117
30.5030;-0.0117
30.5040;-0.0088
30.5050;-0.0059
30.5060;-0.0059
30.5070;-0.0059
30.5080;-0.0088
30.5090;-0.0117
30.5100;-0.0117
30.5110;-0.0117
30.5120;-0.0117
30.5130;-0.0146
30.5140;-0.0146
30.5150;-0.0146
30.5160;-0.0117
30.5170;-0.0088
30.5180;-0.0059
30.5190;-0.0059
30.5200;-0.0029
30.5210;-0.0029
30.5220;0.0000
30.5230;0.0000
30.5240;0.0000
30.5250;-0.0029
30.5260;-0.0029
30.5270;-0.0029
30.5280;-0.0059
30.5290;-0.0059
30.5300;-0.0029
30.5310;-0.0029
30.5320;0.0000
30.5330;0.0000
30.5340;0.0000
30.5350;0.0000
30.5360;0.0000
30.5370;0.0000
30.5380;0.0000
30.5390;0.0000
30.5400;0.0000
30.5410;0.0000
30.5420;0.0000
30.5430;0.0000
30.5440;0.0029
30.5450;0.0029
30.5460;0.0059
30.5470;0.0059
30.5480;0.0059
30.5490;0.0029
30.5500;0.0029
30.5510;0.0059
30.5520;0.0088
30.5530;0.0088
30.5540;0.0088
30.5550;0.0059
30.5560;0.0059
30.5570;0.0088
30.5580;0.0117
30.5590;0.0117
30.5600;0.0117
30.5610;0.0117
30.5620;0.0088
30.5630;0.0088
30.5640;0.0088
30.5650;0.0117
30.5660;0.0176
30.5670;0.0176
30.5680;0.0205
30.5690;0.0234
30.5700;0.0264
30.5710;0.0264
30.5720;0.0234
30.5730;0.0234
30.5740;0.0234
30.5750;0.0264
30.5760;0.0264
30.5770;0.0264
30.5780;0.0234
30.5790;0.0234
30.5800;0.0234
30.5810;0.0234
30.5820;0.0264
30.5830;0.0264
30.5840;0.0264
30.5850;0.0234
30.5860;0.0234
30.5870;0.0264
30.5880;0.0264
30.5890;0.0322
30.5900;0.0322
30.5910;0.0322
30.5920;0.0293
30.5930;0.0293
30.5940;0.0322
30.5950;0.0352
30.5960;0.0352
30.5970;0.0352
30.5980;0.0322
30.5990;0.0322
30.6000;0.0352
30.6010;0.0352
30.6020;0.0352
30.6030;0.0352
30.6040;0.0352
30.6050;0.0352
30.6060;0.0352
30.6070;0.0352
30.6080;0.0352
30.6090;0.0352
30.6100;0.0322
30.6110;0.0322
30.6120;0.0322
30.6130;0.0322
30.6140;0.0352
30.6150;0.0352
30.6160;0.0352
30.6170;0.0352
30.6180;0.0352
30.6190;0.0352
30.6200;0.0381
30.6210;0.0410
30.6220;0.0410
30.6230;0.0439
30.6240;0.0439
30.6250;0.0439
30.6260;0.0439
30.6270;0.0498
30.6280;0.0557
30.6290;0.0586
30.6300;0.0645
30.6310;0.0703
30.6320;0.0762
30.6330;0.0850
30.6340;0.0908
30.6350;0.0937
30.6360;0.1025
30.6370;0.1113
30.6380;0.1172
30.6390;0.1230
30.6400;0.1260
30.6410;0.1289
30.6420;0.1289
30.6430;0.1318
30.6440;0.1289
30.6450;0.1260
30.6460;0.1260
30.6470;0.1260
30.6480;0.1201
30.6490;0.1172
30.6500;0.1172
30.6510;0.1172
30.6520;0.1230
30.6530;0.1289
30.6540;0.1377
30.6550;0.1465
30.6560;0.1582
30.6570;0.1729
30.6580;0.1875
30.6590;0.2021
30.6600;0.2168
30.6610;0.2285
30.6620;0.2373
30.6630;0.2490
30.6640;0.2578
30.6650;0.2666
30.6660;0.2695
30.6670;0.2695
30.6680;0.2695
30.6690;0.2666
30.6700;0.2666
30.6710;0.2666
30.6720;0.2637
30.6730;0.2578
30.6740;0.2549
30.6750;0.2461
30.6760;0.2402
30.6770;0.2314
30.6780;0.2227
30.6790;0.2197
30.6800;0.2139
30.6810;0.2080
30.6820;0.1963
30.6830;0.1875
30.6840;0.1787
30.6850;0.1729
30.6860;0.1611
30.6870;0.1523
30.6880;0.1436
30.6890;0.1348
30.6900;0.1230
30.6910;0.1143
30.6920;0.1055
30.6930;0.0996
30.6940;0.0908
30.6950;0.0791
30.6960;0.0703
30.6970;0.0557
30.6980;0.0410
30.6990;0.0322
30.7000;0.0205
30.7010;0.0059
30.7020;-0.0029
30.7030;-0.0117
30.7040;-0.0205
30.7050;-0.0234
30.7060;-0.0264
30.7070;-0.0264
30.7080;-0.0322
30.7090;-0.0381
30.7100;-0.0439
30.7110;-0.0469
30.7120;-0.0498
30.7130;-0.0527
30.7140;-0.0586
30.7150;-0.0586
30.7160;-0.0615
30.7170;-0.0645
30.7180;-0.0674
30.7190;-0.0674
30.7200;-0.0703
30.7210;-0.0732
30.7220;-0.0762
30.7230;-0.0791
30.7240;-0.0820
30.7250;-0.0820
30.7260;-0.0850
30.7270;-0.0850
30.7280;-0.0850
30.7290;-0.0850
30.7300;-0.0850
30.7310;-0.0850
30.7320;-0.0850
30.7330;-0.0850
30.7340;-0.0850
30.7350;-0.0879
30.7360;-0.0879
30.7370;-0.0908
30.7380;-0.0908
30.7390;-0.0879
30.7400;-0.0879
30.7410;-0.0879
30.7420;-0.0850
30.7430;-0.0850
30.7440;-0.0850
30.7450;-0.0850
30.7460;-0.0850
30.7470;-0.0820
30.7480;-0.0820
30.7490;-0.0820
30.7500;-0.0820
30.7510;-0.0820
30.7520;-0.0791
30.7530;-0.0791
30.7540;-0.0791
30.7550;-0.0791
30.7560;-0.0762
30.7570;-0.0762
30.7580;-0.0762
30.7590;-0.0791
30.7600;-0.0791
30.7610;-0.0762
30.7620;-0.0762
30.7630;-0.0762
30.7640;-0.0732
30.7650;-0.0732
30.7660;-0.0732
30.7670;-0.0732
30.7680;-0.0762
30.7690;-0.0820
30.7700;-0.0850
30.7710;-0.0937
30.7720;-0.0996
30.7730;-0.1143
30.7740;-0.1260
30.7750;-0.1406
30.7760;-0.1494
30.7770;-0.1611
30.7780;-0.1699
30.7790;-0.1758
30.7800;-0.1758
30.7810;-0.1758
30.7820;-0.1758
30.7830;-0.1729
30.7840;-0.1670
30.7850;-0.1582
30.7860;-0.1494
30.7870;-0.1406
30.7880;-0.1289
30.7890;-0.1143
30.7900;-0.0967
30.7910;-0.0762
30.7920;-0.0410
30.7930;0.0029
30.7940;0.0527
30.7950;0.1172
30.7960;0.1904
30.7970;0.2754
30.7980;0.3721
30.7990;0.4658
30.8000;0.5625
30.8010;0.6533
30.8020;0.7441
30.8030;0.8379
30.8040;0.9375
30.8050;1.0400
30.8060;1.1484
30.8070;1.2510
30.8080;1.3535
30.8090;1.4531
30.8100;1.4941
30.8110;1.4941
30.8120;1.4941
30.8130;1.4941
30.8140;1.4941
30.8150;1.4941
30.8160;1.4941
30.8170;1.4941
30.8180;1.4941
30.8190;1.4941
30.8200;1.4941
30.8210;1.4941
30.8220;1.4062
30.8230;1.2715
30.8240;1.1279
30.8250;0.9727
30.8260;0.8057
30.8270;0.6357
30.8280;0.4746
30.8290;0.3281
30.8300;0.1934
30.8310;0.0703
30.8320;-0.0410
30.8330;-0.1348
30.8340;-0.2109
30.8350;-0.2754
30.8360;-0.3311
30.8370;-0.3838
30.8380;-0.4336
30.8390;-0.4805
30.8400;-0.5186
30.8410;-0.5537
30.8420;-0.5801
30.8430;-0.6006
30.8440;-0.6182
30.8450;-0.6299
30.8460;-0.6357
30.8470;-0.6357
30.8480;-0.6357
30.8490;-0.6357
30.8500;-0.6299
30.8510;-0.6211
30.8520;-0.6123
30.8530;-0.6006
30.8540;-0.5889
30.8550;-0.5771
30.8560;-0.5654
30.8570;-0.5508
30.8580;-0.5273
30.8590;-0.5039
30.8600;-0.4775
30.8610;-0.4482
30.8620;-0.4189
30.8630;-0.3896
30.8640;-0.3633
30.8650;-0.3398
30.8660;-0.3164
30.8670;-0.2930
30.8680;-0.2754
30.8690;-0.2607
30.8700;-0.2461
30.8710;-0.2344
30.8720;-0.2227
30.8730;-0.2139
30.8740;-0.2080
30.8750;-0.1992
30.8760;-0.1934
30.8770;-0.1846
30.8780;-0.1758
30.8790;-0.1699
30.8800;-0.1670
30.8810;-0.1641
30.8820;-0.1611
30.8830;-0.1553
30.8840;-0.1494
30.8850;-0.1436
30.8860;-0.1377
30.8870;-0.1348
30.8880;-0.1289
30.8890;-0.1201
30.8900;-0.1172
30.8910;-0.1143
30.8920;-0.1113
30.8930;-0.1055
30.8940;-0.0996
30.8950;-0.0996
30.8960;-0.0967
30.8970;-0.0937
30.8980;-0.0879
30.8990;-0.0820
30.9000;-0.0820
30.9010;-0.0791
30.9020;-0.0762
30.9030;-0.0732
30.9040;-0.0674
30.9050;-0.0645
30.9060;-0.0615
30.9070;-0.0586
30.9080;-0.0557
30.9090;-0.0498
30.9100;-0.0469
30.9110;-0.0439
30.9120;-0.0381
30.9130;-0.0322
30.9140;-0.0264
30.9150;-0.0234
30.9160;-0.0176
30.9170;-0.0117
30.9180;-0.0117
30.9190;-0.0059
30.9200;-0.0059
30.9210;0.0000
30.9220;0.0029
30.9230;0.0059
30.9240;0.0088
30.9250;0.0117
30.9260;0.0146
30.9270;0.0176
30.9280;0.0176
30.9290;0.0205
30.9300;0.0234
30.9310;0.0293
30.9320;0.0352
30.9330;0.0381
30.9340;0.0410
30.9350;0.0410
30.9360;0.0439
30.9370;0.0469
30.9380;0.0469
30.9390;0.0498
30.9400;0.0527
30.9410;0.0557
30.9420;0.0586
30.9430;0.0615
30.9440;0.0645
30.9450;0.0703
30.9460;0.0703
30.9470;0.0732
30.9480;0.0762
30.9490;0.0791
30.9500;0.0820
30.9510;0.0879
30.9520;0.0908
30.9530;0.0937
30.9540;0.0967
30.9550;0.0996
30.9560;0.1055
30.9570;0.1084
30.9580;0.1113
30.9590;0.1084
30.9600;0.1084
30.9610;0.1113
30.9620;0.1113
30.9630;0.1113
30.9640;0.1143
30.9650;0.1201
30.9660;0.1260
30.9670;0.1318
30.9680;0.1406
30.9690;0.1582
30.9700;0.1729
30.9710;0.1758
30.9720;0.1758
30.9730;0.1758
30.9740;0.1758
30.9750;0.1816
30.9760;0.1846
30.9770;0.1846
30.9780;0.1846
30.9790;0.1846
30.9800;0.1846
30.9810;0.1875
30.9820;0.1934
30.9830;0.1934
30.9840;0.1963
30.9850;0.1992
30.9860;0.2051
30.9870;0.2197
30.9880;0.2344
30.9890;0.2549
30.9900;0.2578
30.9910;0.2578
30.9920;0.2578
30.9930;0.2607
30.9940;0.2666
30.9950;0.2695
30.9960;0.2725
30.9970;0.2754
30.9980;0.2754
30.9990;0.2783
31.0000;0.2812
31.0010;0.2783
31.0020;0.2783
31.0030;0.2783
31.0040;0.2783
31.0050;0.2783
31.0060;0.2754
31.0070;0.2754
31.0080;0.2783
31.0090;0.2783
31.0100;0.2812
31.0110;0.2988
31.0120;0.3105
31.0130;0.3105
31.0140;0.3076
31.0150;0.3076
31.0160;0.3047
31.0170;0.3018
31.0180;0.3018
31.0190;0.2988
31.0200;0.2959
31.0210;0.2930
31.0220;0.2900
31.0230;0.2900
31.0240;0.2871
31.0250;0.2842
31.0260;0.2812
31.0270;0.2725
31.0280;0.2637
31.0290;0.2578
31.0300;0.2490
31.0310;0.2490
31.0320;0.2490
31.0330;0.2432
31.0340;0.2373
31.0350;0.2344
31.0360;0.2373
31.0370;0.2344
31.0380;0.2227
31.0390;0.2109
31.0400;0.1992
31.0410;0.1846
31.0420;0.1670
31.0430;0.1523
31.0440;0.1406
31.0450;0.1201
31.0460;0.1113
31.0470;0.0996
31.0480;0.0879
31.0490;0.0791
31.0500;0.0762
31.0510;0.0762
31.0520;0.0586
31.0530;0.0410
31.0540;0.0234
31.0550;0.0059
31.0560;-0.0146
31.0570;-0.0264
31.0580;-0.0381
31.0590;-0.0469
31.0600;-0.0557
31.0610;-0.0557
31.0620;-0.0674
31.0630;-0.0820
31.0640;-0.0937
31.0650;-0.1084
31.0660;-0.1230
31.0670;-0.1377
31.0680;-0.1494
31.0690;-0.1611
31.0700;-0.1729
31.0710;-0.1846
31.0720;-0.1963
31.0730;-0.2080
31.0740;-0.2168
31.0750;-0.2256
31.0760;-0.2344
31.0770;-0.2432
31.0780;-0.2490
31.0790;-0.2578
31.0800;-0.2637
31.0810;-0.2754
31.0820;-0.2812
31.0830;-0.2871
31.0840;-0.2900
31.0850;-0.2930
31.0860;-0.2959
31.0870;-0.2988
31.0880;-0.3018
31.0890;-0.3018
31.0900;-0.3018
31.0910;-0.3047
31.0920;-0.3076
31.0930;-0.3105
31.0940;-0.3135
31.0950;-0.3164
31.0960;-0.3193
31.0970;-0.3193
31.0980;-0.3223
31.0990;-0.3223
31.1000;-0.3252
31.1010;-0.3252
31.1020;-0.3252
31.1030;-0.3252
31.1040;-0.3252
31.1050;-0.3252
31.1060;-0.3281
31.1070;-0.3311
31.1080;-0.3281
31.1090;-0.3281
31.1100;-0.3281
31.1110;-0.3223
31.1120;-0.3076
31.1130;-0.2959
31.1140;-0.2959
31.1150;-0.2959
31.1160;-0.2959
31.1170;-0.2959
31.1180;-0.2959
31.1190;-0.2959
31.1200;-0.2930
31.1210;-0.2930
31.1220;-0.2900
31.1230;-0.2842
31.1240;-0.2812
31.1250;-0.2783
31.1260;-0.2754
31.1270;-0.2725
31.1280;-0.2695
31.1290;-0.2637
31.1300;-0.2607
31.1310;-0.2520
31.1320;-0.2490
31.1330;-0.2461
31.1340;-0.2432
